WRI,Exposure,Vulnerability,Susceptibility,Lack of Coping Capabilities, Lack of Adaptive Capacities,Exposure Category,WRI Category,Vulnerability Category,Susceptibility Category
5.961336046593222,6.585714285714285,7.647200772200772,5.492088860476267,8.196272104508523,7.68175519630485,7.75,7.75,7.75,7.75
5.900708722194935,5.864285714285716,8.753378378378379,7.809333546428,8.447188147204079,8.382909930715936,7.75,7.75,10.0,10.0
5.5874675461371135,6.060714285714285,7.791988416988419,5.0835863832507595,9.247251871913335,7.475288683602771,7.75,7.75,7.75,7.75
5.516735667672445,5.632142857142858,8.42326254826255,6.799584465398754,8.96335829217779,7.909006928406467,5.5,7.75,10.0,7.75
5.481369728440111,5.296428571428573,9.041505791505791,9.239092216717278,8.497371355743189,7.785681293302541,5.5,7.75,10.0,10.0
5.4409515121745855,5.921428571428573,7.729729729729732,6.521975387565925,7.59407360203919,7.511316397228637,7.75,7.75,7.75,7.75
5.415690127008632,10.000000000000002,3.0791505791505798,1.8299504554898514,2.515532897881153,3.5856812933025406,10.0,7.75,1.0,1.0
5.365167356676725,6.5285714285714285,6.677123552123554,4.326993766980982,7.664330093993945,6.5357967667436485,7.75,7.75,7.75,5.5
5.360115079643535,5.232142857142858,8.90395752895753,7.838101326514304,8.1790664330094,9.049422632794457,5.5,7.75,10.0,10.0
5.309592309311628,7.221428571428573,5.762065637065637,4.010548186031645,6.611916520630874,5.229099307159353,10.0,7.75,5.5,5.5
5.24896498491334,6.689285714285715,6.27027027027027,3.7243087741729264,7.40767882746535,6.193533487297921,7.75,7.75,5.5,5.5
5.193389937548243,5.046428571428571,8.947393822393824,7.626658142879974,9.287398438744624,8.305311778290992,5.5,7.75,10.0,10.0
5.193389937548243,5.057142857142857,8.916988416988417,7.898513664695541,9.040783813923849,8.193071593533485,5.5,7.75,10.0,10.0
5.163076275349099,5.203571428571429,8.511583011583012,6.826913856480742,8.650788593277044,8.441108545034641,5.5,7.75,10.0,10.0
5.097396673917621,6.4,6.368725868725869,3.125938948377817,7.562529870957464,6.904387990762125,7.75,7.75,5.5,5.5
5.041821626552523,5.157142857142857,8.339285714285715,7.832347770497044,8.381233073124102,7.236951501154734,5.5,7.75,10.0,10.0
5.026664795452952,5.039285714285715,8.555019305019306,9.168611155505834,8.319579416918911,6.631408775981523,5.5,7.75,10.0,10.0
5.021612518419761,6.039285714285715,6.730694980694981,4.473709445421127,7.287239126971484,6.911316397228637,7.75,7.75,7.75,7.75
4.966037471054664,4.985714285714286,8.541988416988419,7.195141441585424,9.721841644097498,7.137182448036952,5.5,7.75,10.0,10.0
4.915514700722756,6.517857142857142,5.898166023166024,3.695540994086623,7.1840050979767405,5.369053117782909,7.75,7.75,5.5,5.5
4.885201038523613,4.664285714285715,9.10810810810811,9.024772255074318,8.45579098295364,8.222170900692841,3.25,7.75,10.0,10.0
4.86499193039085,6.032142857142857,6.432432432432433,3.7430078312290234,7.754659869364346,6.307159353348729,7.75,7.75,5.5,5.5
4.854887376324469,5.307142857142857,7.608108108108109,6.268818922806457,8.061494344432054,6.955658198614318,5.5,7.75,7.75,7.75
4.854887376324469,7.014285714285714,5.240830115830116,2.517500399552501,6.441293611597898,5.335796766743649,10.0,7.75,3.25,3.25
4.814469160058945,4.9107142857142865,8.333494208494209,7.813648713440948,8.698104189899635,6.934872979214781,5.5,7.75,10.0,10.0
4.794260051926182,7.196428571428573,4.972972972972974,2.497362953492089,6.071371674366734,4.942263279445727,10.0,7.75,3.25,3.25
4.78920777489299,4.667857142857143,8.854729729729732,8.439347930318045,8.328182252668473,8.183371824480368,3.25,7.75,10.0,10.0
4.774050943793419,6.625,5.515926640926642,3.8350647275051943,6.098613987573682,5.186143187066974,7.75,7.75,3.25,5.5
4.758894112693847,4.810714285714285,8.436293436293438,8.865111075595333,7.995539270352078,6.891916859122401,3.25,7.75,10.0,10.0
4.743737281594274,5.0285714285714285,7.906370656370656,7.863992328591976,7.81918113748606,6.508083140877597,5.5,5.5,7.75,10.0
4.7184758964283215,4.7214285714285715,8.537644787644789,8.04522934313569,7.948223673729489,8.01986143187067,3.25,5.5,10.0,10.0
4.70837134236194,8.289285714285715,3.9782818532818536,2.2413297107239893,3.9278317667675635,4.4060046189376445,10.0,5.5,1.0,3.25
4.703319065328749,5.385714285714286,7.1288610038610045,4.933993926801982,7.505177632627051,7.400461893764434,5.5,5.5,7.75,7.75
4.632587186864081,4.807142857142857,8.114864864864867,5.233178839699535,8.904572247889119,8.590762124711315,3.25,5.5,7.75,7.75
4.612378078731318,5.014285714285714,7.624034749034751,5.466197858398594,7.985502628644257,7.843879907621246,5.5,5.5,7.75,7.75
4.592168970598555,5.482142857142858,6.7176640926640925,3.978903627936711,7.341723753385374,7.297921478060045,5.5,5.5,7.75,5.5
4.571959862465793,4.821428571428571,7.939671814671817,7.143359437430078,7.847857256651265,7.26743648960739,3.25,5.5,7.75,10.0
4.5669075854326024,5.892857142857144,6.047297297297298,4.052261467156784,7.076469651107217,5.558891454965358,7.75,5.5,5.5,5.5
4.536593923233458,4.567857142857143,8.444980694980696,7.858238772574717,8.715309861398758,7.1926096997690525,3.25,5.5,10.0,10.0
4.511332538067505,5.932142857142857,5.883687258687258,2.9001118747003356,6.692209654293453,6.570438799076212,7.75,5.5,5.5,3.25
4.481018875868361,5.9035714285714285,5.85907335907336,3.8293111714879333,6.511550103552652,5.777829099307159,7.75,5.5,5.5,5.5
4.47596659883517,5.692857142857143,6.152992277992277,3.978903627936711,7.701609048908715,5.330254041570438,5.5,5.5,5.5,5.5
4.440600659602835,5.996428571428572,5.6665057915057915,3.7487613872462844,5.631193245180819,6.15473441108545,7.75,5.5,5.5,5.5
4.369868781138166,4.378571428571429,8.458011583011583,7.921527888764585,8.944718814720408,6.948729792147806,3.25,5.5,10.0,10.0
4.334502841905832,5.50357142857143,6.124034749034751,3.8537637845612918,7.113748606021986,5.933025404157043,5.5,5.5,5.5,5.5
4.329450564872641,6.382142857142858,5.001930501930502,2.953332267859997,5.261271307949658,5.371824480369515,7.75,5.5,3.25,3.25
4.309241456739878,5.460714285714285,6.142857142857142,3.548825315646476,7.338856141468854,6.064665127020785,5.5,5.5,5.5,5.5
4.309241456739878,4.1035714285714295,9.060328185328187,8.44366309733099,9.17699537995858,7.950577367205542,3.25,5.5,10.0,10.0
4.278927794540735,6.982142857142858,4.333011583011583,2.5664056256992165,4.649036163772502,4.412933025404157,7.75,5.5,3.25,3.25
4.2637709634411625,4.385714285714286,8.148166023166024,7.607959085823877,8.619244862195316,6.675750577367205,3.25,5.5,10.0,10.0
4.24861413234159,5.964285714285715,5.32480694980695,2.7749720313249164,6.270670702564919,5.490993071593533,7.75,5.5,3.25,3.25
4.2334573012420185,5.757142857142858,5.556467181467182,2.5922966277768897,6.490043014178747,6.122863741339492,7.75,5.5,3.25,3.25
4.218300470142447,5.692857142857143,5.612934362934364,3.127377337382132,6.839891667994264,5.431408775981524,5.5,5.5,3.25,5.5
4.198091362009684,3.803571428571429,9.675675675675677,8.827712961483138,9.007806276883862,9.509468822170899,1.0,5.5,10.0,10.0
4.193039084976493,5.642857142857142,5.625965250965251,2.790794310372383,7.300143380595825,5.346882217090069,5.5,5.5,5.5,3.25
4.162725422777349,5.450000000000001,5.837355212355213,3.111555058334665,6.673570176836067,6.251732101616628,5.5,5.5,5.5,5.5
4.117254929478634,5.885714285714286,5.155405405405405,2.7735336423206007,5.747331527799904,5.515935334872979,7.75,5.5,3.25,3.25
4.102098098379061,5.446428571428571,5.711389961389962,3.1921048425763145,7.201210769475864,5.30392609699769,5.5,5.5,5.5,5.5
4.036418496947583,3.978571428571428,8.581081081081082,6.773693463321081,9.303170304285487,8.061431870669743,1.0,5.5,10.0,7.75
3.9858957266156763,5.017857142857142,6.113899613899616,4.562889563688669,7.1682332324358775,5.168129330254041,5.5,5.5,5.5,7.75
3.9707388955161047,5.196428571428571,5.786679536679538,3.0525811091577433,6.805480324996017,6.035565819861431,5.5,5.5,5.5,5.5
3.920216125184198,5.064285714285715,5.8880308880308885,4.058015023174045,6.3997132388083475,5.750115473441108,5.5,5.5,5.5,5.5
3.874745631885482,4.1607142857142865,7.59507722007722,5.8948377816845134,8.825712920184802,6.538568129330254,3.25,5.5,7.75,7.75
3.864641077819101,6.325000000000001,4.2027027027027035,2.1248202013744604,3.9536402740162497,5.136258660508083,7.75,5.5,1.0,1.0
3.85958880078591,4.467857142857143,6.8277027027027035,6.405465878216399,6.667834953003027,5.927482678983833,3.25,3.25,7.75,7.75
3.8545365237527194,4.521428571428572,6.708976833976834,3.5013584785040752,8.199139716425043,6.904387990762125,3.25,3.25,7.75,5.5
3.7838046452880505,4.021428571428572,7.6776061776061795,6.07751318523254,8.157559343635496,7.245265588914549,3.25,3.25,7.75,7.75
3.7787523682548594,5.125,5.452220077220078,2.5994885727984656,6.2118846582762455,6.088221709006929,5.5,3.25,3.25,3.25
3.702968212757,4.517857142857143,6.287644787644789,5.044749880134249,6.157400031862355,6.181062355658198,3.25,3.25,5.5,7.75
3.556452178794471,3.9571428571428573,7.1288610038610045,6.080389963241169,7.763262705113908,6.049422632794457,1.0,3.25,7.75,7.75
3.541295347694899,4.7285714285714295,5.494208494208495,2.714559693143679,6.31942010514577,5.989838337182448,3.25,3.25,3.25,3.25
3.541295347694899,4.717857142857143,5.50868725868726,3.1662138404986417,6.0039827943285005,5.9025404157043875,3.25,3.25,3.25,5.5
3.485720300329802,6.067857142857143,3.733590733590734,1.8745405146236216,3.2166640114704474,4.744110854503464,7.75,3.25,1.0,1.0
3.4756157462634203,4.389285714285714,5.914092664092665,2.458526450375579,7.809144495778238,6.00230946882217,3.25,3.25,5.5,3.25
3.4554066381306576,4.510714285714286,5.636100386100386,3.2712162378136487,6.213318464234508,5.966281755196304,3.25,3.25,5.5,5.5
3.4554066381306576,5.696428571428571,4.027509652509652,2.129135368387406,4.509956985821253,4.094226327944573,5.5,3.25,1.0,1.0
3.4301452529647047,3.6357142857142857,7.584942084942085,4.747003356241011,9.220009558706389,7.232794457274826,1.0,3.25,7.75,7.75
3.359413374500036,6.014285714285714,3.5395752895752897,1.9968035799904107,3.103393340767882,4.178752886836028,7.75,3.25,1.0,1.0
3.359413374500036,6.264285714285714,3.326737451737452,2.132012146396036,2.861080133821889,3.674364896073903,7.75,3.25,1.0,1.0
3.2684723879026034,6.125,3.2702702702702706,1.8774172926322517,2.326270511390792,4.270207852193995,7.75,3.25,1.0,1.0
3.2684723879026034,4.0,6.106660231660232,3.8062969474188906,6.95459614465509,6.082678983833718,1.0,3.25,5.5,5.5
3.2583678338362225,3.685714285714286,6.836389961389962,4.019178520057535,8.642185757527482,6.343187066974595,1.0,3.25,7.75,5.5
3.228054171637078,4.914285714285715,4.434362934362936,2.2355761547067288,4.616058626732515,5.054503464203233,5.5,3.25,3.25,3.25
3.142165462072837,4.1535714285714285,5.404440154440154,3.472590698417772,6.082842122032819,5.233256351039261,3.25,3.25,3.25,5.5
3.1320609080064563,4.867857142857144,4.257722007722009,2.2959884928879655,4.694917954436832,4.412933025404157,5.5,3.25,3.25,3.25
3.0562767525085963,4.714285714285714,4.262065637065637,2.7706568643119707,3.764377887525888,4.870207852193995,3.25,3.25,3.25,3.25
3.0057539821766897,4.575000000000001,4.322876447876448,2.2269458206808372,4.109925123466624,5.236027713625865,3.25,3.25,3.25,3.25
3.0057539821766897,5.125,3.643822393822394,2.222630653667892,3.464712442249482,3.9113163972286378,5.5,3.25,1.0,1.0
2.9754403199775457,3.5357142857142856,6.223938223938225,3.333066964999201,7.261430619722798,6.578752886836027,1.0,3.25,5.5,5.5
2.9350221037120203,3.2607142857142857,6.84942084942085,4.849128975547387,7.757527481280867,6.437413394919168,1.0,3.25,7.75,7.75
2.92996982667883,4.003571428571428,5.038127413127414,2.472910340418731,5.403218097817428,5.8013856812933025,1.0,3.25,3.25,3.25
2.9097607185460674,4.6535714285714285,3.9623552123552135,2.2959884928879655,3.425999681376453,4.79122401847575,3.25,3.25,1.0,3.25
2.9097607185460674,5.607142857142858,2.972007722007722,1.7637845612913536,1.8660187987892307,3.972286374133949,5.5,3.25,1.0,1.0
2.899656164479686,4.1000000000000005,4.768822393822395,2.849768259549305,4.901386012426318,5.147344110854504,3.25,3.25,3.25,3.25
2.8895516104133048,4.1607142857142865,4.629826254826256,3.077033722231101,5.04620041421061,4.393533487297921,3.25,3.25,3.25,5.5
2.8642902252473514,4.892857142857142,3.5612934362934365,2.0715998082147995,3.3356699060060544,3.9431870669745956,5.5,3.25,1.0,1.0
2.8592379482141608,3.978571428571428,4.849903474903476,1.6070001598210004,5.948064361956348,5.568591224018475,1.0,3.25,3.25,1.0
2.85418567118097,4.889285714285714,3.532335907335908,1.8846092376538275,3.7127608730285164,3.677136258660508,5.5,3.25,1.0,1.0
2.823872008981826,4.396428571428572,4.0810810810810825,1.8040594534121783,4.472678030906485,4.593071593533487,3.25,3.25,1.0,1.0
2.8137674549154448,4.614285714285715,3.763996138996139,1.8918011826754038,3.661143858531145,4.387990762124711,3.25,1.0,1.0,1.0
2.748087853483966,4.057142857142857,4.367760617760618,2.786479143359437,4.706388402102915,4.2466512702078525,3.25,1.0,3.25,3.25
2.737983299417585,4.246428571428572,4.046332046332047,2.2844813808534443,4.27481280866656,4.225866050808313,3.25,1.0,1.0,3.25
2.717774191284822,4.914285714285715,3.177606177606178,1.9665974108997921,2.356380436514258,3.8891454965357966,5.5,1.0,1.0,1.0
2.6975650831520595,4.4035714285714285,3.706081081081081,2.0054339140163018,3.5937549784929104,4.175981524249422,3.25,1.0,1.0,1.0
2.682408252052488,2.8249999999999997,7.283783783783784,6.4414256033242765,7.229886888641072,6.657736720554272,1.0,1.0,7.75,7.75
2.6621991439197252,3.771428571428572,4.59942084942085,2.222630653667892,5.274175561573999,4.904849884526559,1.0,1.0,3.25,1.0
2.626833204687391,4.825000000000001,3.0386100386100385,1.9061850727185554,1.9319738728692055,3.9598152424942263,3.25,1.0,1.0,1.0
2.596519542488247,4.4107142857142865,3.4194015444015444,1.8745405146236216,2.975784610482714,4.074826789838337,3.25,1.0,1.0,1.0
2.596519542488247,3.9214285714285717,4.108590733590734,2.685791913057376,3.8776485582284526,4.403233256351038,1.0,1.0,1.0,3.25
2.5763104343554843,3.4285714285714284,4.997586872586874,2.575035959725108,5.295682650947905,5.689145496535796,1.0,1.0,3.25,3.25
2.5561013262227217,3.0785714285714283,5.819980694980696,4.647754514943264,5.840528915086825,5.5256351039260965,1.0,1.0,5.5,7.75
2.5561013262227217,4.632142857142857,3.0603281853281854,1.878855681636567,2.192926557272582,3.7963048498845264,3.25,1.0,1.0,1.0
2.3994807381938115,4.053571428571429,3.2876447876447874,2.034201694102605,2.598693643460252,3.9057736720554272,3.25,1.0,1.0,1.0
2.38937618412743,3.4071428571428575,4.321428571428571,1.8184433434553298,4.538633104986459,5.209699769053117,1.0,1.0,3.25,1.0
2.3742193530278577,3.039285714285714,5.107625482625483,2.3319482179958446,5.609686155806914,5.935796766743649,1.0,1.0,3.25,3.25
2.343905690828714,4.007142857142857,3.1747104247104247,1.4775451494326355,2.4897243906324675,4.225866050808313,1.0,1.0,1.0,1.0
2.3085397515963795,4.164285714285715,2.880791505791506,1.8054978424164934,1.8832244702883543,3.65080831408776,3.25,1.0,1.0,1.0
2.2933829204968075,2.8892857142857142,5.1742277992278005,2.7951094773853282,5.512187350645213,5.775057736720553,1.0,1.0,3.25,3.25
2.2630692582976635,3.3321428571428573,3.9681467181467185,2.37797666613393,3.960809303807552,4.213394919168591,1.0,1.0,1.0,3.25
2.2479124271980915,3.542857142857143,3.538127413127413,1.8270736774812208,3.4202644575434125,4.031870669745958,1.0,1.0,1.0,1.0
2.2479124271980915,3.039285714285714,4.55888030888031,2.4887326194661976,5.054803249960171,4.745496535796766,1.0,1.0,3.25,3.25
2.177180548733422,3.8142857142857145,2.8923745173745172,1.7882371743647114,2.1742870798151985,3.4193995381062354,1.0,1.0,1.0,1.0
2.172128271700232,2.4357142857142855,6.096525096525097,2.974908102924724,7.434921140672296,6.391685912240185,1.0,1.0,5.5,3.25
2.141814609501088,3.675,2.9531853281853286,1.9435831868307494,2.081089692528278,3.533025404157044,1.0,1.0,1.0,1.0
2.1317100554347066,3.5964285714285715,3.0400579150579152,1.8817324596451974,2.403696033136849,3.533025404157044,1.0,1.0,1.0,1.0
2.050873622903656,2.867857142857143,4.063706563706564,1.3279526929838579,4.5199936275290735,4.96027713625866,1.0,1.0,1.0,1.0
1.904357588941127,2.2749999999999995,5.062741312741313,1.8126897874380692,5.763103393340769,6.1588914549653575,1.0,1.0,3.25,1.0
1.889200757841555,1.839285714285714,7.39527027027027,5.982579510947739,8.298072327545006,6.390300230946882,1.0,1.0,7.75,7.75
1.7729983860781702,2.775,2.8880308880308885,1.8745405146236216,2.2330731241038704,3.2669745958429557,1.0,1.0,1.0,1.0
1.7174233387130728,1.8678571428571427,5.614382239382239,3.3733418571200255,6.381073761350965,5.640646651270207,1.0,1.0,5.5,5.5
1.656796014314785,1.7964285714285713,5.418918918918919,2.362154387086463,6.583240401465668,5.860969976905311,1.0,1.0,3.25,3.25
1.5759595817837346,1.9857142857142855,3.763996138996139,1.998241968994726,3.626732515532897,4.317321016166281,1.0,1.0,1.0,1.0
1.2980843449582484,1.339285714285714,4.286679536679536,1.8774172926322517,4.08841803409272,5.488221709006927,1.0,1.0,3.25,1.0
1.040418216265525,1.0,4.207046332046332,1.1783602365350807,4.521427433487334,5.513163972286374,1.0,1.0,1.0,1.0
10.0,10.000000000000002,7.279440154440156,4.945501038836502,8.107376135096382,7.241108545034642,10.0,10.0,7.75,7.75
10.0,10.000000000000002,6.380308880308881,3.951574236854723,8.199139716425043,5.5256351039260965,10.0,10.0,5.5,5.5
10.0,10.000000000000002,6.6496138996139,4.414735496244207,7.949657479687749,6.096535796766743,10.0,10.0,7.75,7.75
10.0,10.000000000000002,6.94353281853282,4.77720952533163,7.952525091604269,6.587066974595842,10.0,10.0,7.75,7.75
10.0,10.000000000000002,8.243725868725871,6.2199136966597415,8.752588816313525,8.158429561200922,10.0,10.0,10.0,7.75
10.0,10.000000000000002,7.7253861003861015,5.428799744286399,8.880197546598692,7.309006928406466,10.0,10.0,7.75,7.75
9.664655111921974,10.000000000000002,4.761583011583012,2.918810931756433,5.6957145133025335,4.29515011547344,10.0,10.0,3.25,5.5
9.487825415760298,10.000000000000002,7.736969111969113,5.493527249480582,8.937549784929107,7.223094688221709,10.0,10.0,7.75,7.75
9.487825415760298,9.657142857142858,8.69546332046332,7.764743487294231,8.524613668950135,8.186143187066975,10.0,10.0,10.0,10.0
9.477720861693918,10.000000000000002,6.38899613899614,4.102605082307814,7.209813605225428,6.361200923787528,10.0,10.0,5.5,7.75
9.18974107080205,9.939285714285717,8.062741312741315,7.192264663576795,8.150390313844193,7.279907621247112,10.0,10.0,7.75,10.0
